Note,LGBTQ,ADULT_CONTENT,HEALTH,DRUGS_ALCOHOL_GAMBLING,RACE,VIOLENCE_CRIME,POLITICS,RELATION,LOCATION,NONE
u s president calvin coolidge president born fourth july born plymouth,0,0,0,0,0,0,1,0,0,0
well ha ha bad know say stop snivellin gon na make plastic surgeon rich man,0,0,1,0,0,0,0,0,0,0
viva las vegas,0,0,0,0,0,0,0,0,1,0
bet,0,0,0,1,0,0,0,0,0,0
plus rent,0,0,0,0,0,0,0,1,0,0
beats pill,0,0,1,0,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
mom pinning pants,0,0,0,0,0,0,0,1,0,0
switch stuff skyler,0,0,0,0,0,0,0,0,0,0
northfield adventure,0,0,0,0,0,0,0,0,1,0
white people things,0,0,0,0,1,0,0,0,0,0
made china,0,0,0,0,1,0,0,0,0,0
illegal immigrant,0,0,0,0,0,1,1,0,0,0
poker split,0,0,0,1,0,0,0,0,0,0
poker face,0,0,0,1,0,0,0,0,0,0
work husband,0,0,0,0,0,0,0,1,0,0
son,0,0,0,0,0,0,0,1,0,0
bet,0,0,0,1,0,0,0,0,0,0
queer,1,0,0,0,0,0,0,0,0,0
bc horrible son,0,0,0,0,0,0,0,1,0,0
gay kick ball,1,0,0,0,0,0,0,0,0,0
get dirt bike jail,0,0,0,0,0,1,0,0,0,0
killing,0,0,0,0,0,1,0,0,0,0
save jesus,0,0,0,0,1,0,0,0,0,0
pregnant,0,0,1,0,0,0,0,0,0,0
gamble future,0,0,0,1,0,0,0,0,0,0
san diego,0,0,0,0,0,0,0,0,1,0
divorce vibes,0,0,0,0,0,0,0,1,0,0
thai,0,0,0,0,1,0,0,0,0,0
gay water,1,0,0,0,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
rhode island,0,0,0,0,0,0,0,0,1,0
tampa,0,0,0,0,0,0,0,0,1,0
bail bond,0,0,0,0,0,1,0,0,0,0
sandbagging son,0,0,0,0,0,0,0,1,0,0
ouch,0,0,0,0,0,0,0,0,0,0
thanks bailing jail u d u d owe one,0,0,0,0,0,1,0,0,0,0
chinese girlfriend,0,0,0,0,1,0,0,0,0,0
cheese plate ugly,0,0,0,0,0,0,0,0,0,0
rash ointment,0,0,1,0,0,0,0,0,0,0
christmas birthday happy birthday son love u,0,0,0,0,0,0,0,1,0,0
ending childhood cancer thank,0,0,1,0,0,0,0,0,0,0
almost killed husband apologize rollthex,0,0,0,0,0,0,0,1,0,0
second offense,0,0,0,0,0,1,0,0,0,0
ur butthead,0,1,0,0,0,0,0,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
uber clevelander boat uber mangos,0,0,0,0,0,0,0,0,1,0
identity theft,0,0,0,0,0,1,0,0,0,0
mexican dinner party supplies,0,0,0,0,1,0,0,0,0,0
casino,0,0,0,1,0,0,0,0,0,0
loving love husband,0,0,0,0,0,0,0,1,0,0
supplies trump rally,0,0,0,0,0,0,1,0,0,0
hype beast,0,1,0,0,0,0,0,0,0,0
pay bail jail fire island indecent exposure really,0,0,0,0,0,1,0,0,0,0
flare gun gave us freedom island middle atlantic,0,0,0,0,0,1,0,0,0,0
human trafficking,0,0,0,0,0,1,0,0,0,0
go buy shot bitch,0,1,0,0,0,0,0,0,0,0
hiking austria,0,0,0,0,0,0,0,0,1,0
bet,0,0,0,1,0,0,0,0,0,0
trump campaign funds,0,0,0,0,0,0,1,0,0,0
new york trip ไม ล มแล วจ าา,0,0,0,0,0,0,0,0,1,0
dumbass venmo last month cable,0,1,0,0,0,0,0,0,0,0
indians,0,0,0,0,1,0,0,0,0,0
commissioner corruption,0,0,0,0,0,0,1,0,0,0
mother son,0,0,0,0,0,0,0,1,0,0
sorry grace missed friday wicked headache heat see wednesday,0,0,1,0,0,0,0,0,0,0
super duper gay,1,0,0,0,0,0,0,0,0,0
gambling,0,0,0,1,0,0,0,0,0,0
sharing bed husband,0,0,0,0,0,0,0,1,0,0
chinese foot anyone ever ordered,0,0,0,0,1,0,0,0,0,0
gas round trip la,0,0,0,0,0,0,0,0,1,0
dumbass looking schedule,0,1,0,0,0,0,0,0,0,0
gay strippers wanted,1,0,0,0,0,0,0,0,0,0
child abuse,0,0,0,0,0,1,0,0,0,0
stuff,0,0,0,0,0,0,0,0,0,0
weed,0,0,0,1,0,0,0,0,0,0
hey,0,0,0,0,0,0,0,0,0,0
donation committee re elect president jim garboden,0,0,0,0,0,0,1,0,0,0
christian smells,0,0,0,0,1,0,0,0,0,0
ministry peace christ,0,0,0,0,1,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
ouch,0,0,0,0,0,0,0,0,0,0
tampa,0,0,0,0,0,0,0,0,1,0
olympia lesbian body guard,1,0,0,0,0,0,0,0,0,0
shoot,0,0,0,0,0,1,0,0,0,0
letting use pornhub premium account,0,1,0,0,0,0,0,0,0,0
thanks keeping husband alive another bachelor weekend,0,0,0,0,0,0,0,1,0,0
survival football husband players name precious peewee thanks fun,0,0,0,0,0,0,0,1,0,0
sexual activities,0,1,0,0,0,0,0,0,0,0
brothers sisters fathers mothers daughters sons,0,0,0,0,0,0,0,1,0,0
tue thai,0,0,0,0,1,0,0,0,0,0
bigger dumbass,0,1,0,0,0,0,0,0,0,0
taxation without representation thief,0,0,0,0,0,1,0,0,0,0
brutal slaughter cow named pickles,0,0,0,0,0,1,0,0,0,0
yay denver,0,0,0,0,0,0,0,0,1,0
mexican,0,0,0,0,1,0,0,0,0,0
gay stuff,1,0,0,0,0,0,0,0,0,0
government taxing lasagna thanks obama,0,0,0,0,0,0,1,0,0,0
bet,0,0,0,1,0,0,0,0,0,0
divorce paperwork,0,0,0,0,0,0,0,1,0,0
lack weed,0,0,0,1,0,0,0,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
life size donald trump cardboard cutout saw fair really liked decided get,0,0,0,0,0,0,1,0,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
suicide,0,0,0,0,0,1,0,0,0,0
venmo obama,0,0,0,0,0,0,1,0,0,0
please majesty bread empty stomach straw rest tired body upon,0,0,1,0,0,0,0,0,0,0
please come home check mental hospital,0,0,1,0,0,0,0,0,0,0
griselda daughter mary kay,0,0,0,0,0,0,0,1,0,0
poker,0,0,0,1,0,0,0,0,0,0
illegal reptiles,0,0,0,0,0,1,0,0,0,0
ap gov pdf book,0,0,0,0,0,0,1,0,0,0
blow,0,1,0,0,0,0,0,0,0,0
bailing jail,0,0,0,0,0,1,0,0,0,0
best blowjobs,0,1,0,0,0,0,0,0,0,0
whoops,0,0,0,0,0,0,0,0,0,0
racial slur,0,0,0,0,1,0,0,0,0,0
suicide,0,0,0,0,0,1,0,0,0,0
bills clinton,0,0,0,0,0,0,1,0,0,0
ireland car,0,0,0,0,0,0,0,0,1,0
kid poison,0,0,0,0,0,1,0,0,0,0
ur mom gay,1,0,0,0,0,0,0,0,0,0
gambling,0,0,0,1,0,0,0,0,0,0
u gay,1,0,0,0,0,0,0,0,0,0
mb teacher fund easton ellis thank room mom nice meeting husband last night ryan jennifer ellis,0,0,0,0,0,0,0,1,0,0
stuff,0,0,0,0,0,0,0,0,0,0
snd adnri bonaderer switzerland,0,0,0,0,0,0,0,0,1,0
rocket_popsicle,0,0,0,0,0,0,0,0,0,0
florida,0,0,0,0,0,0,0,0,1,0
pimp tax august,0,1,0,0,0,0,0,0,0,0
medicine,0,0,1,0,0,0,0,0,0,0
lost bet,0,0,0,1,0,0,0,0,0,0
bail camden jail,0,0,0,0,0,1,0,0,0,0
gay nights new york,1,0,0,0,0,0,0,0,1,0
best daughter world,0,0,0,0,0,0,0,1,0,0
governments electrical scheme take society may pray devil gods however mercy insolence,0,0,0,0,0,0,1,0,0,0
boobies,0,1,0,0,0,0,0,0,0,0
date night husband come,0,0,0,0,0,0,0,1,0,0
smooches,0,1,0,0,0,0,0,0,0,0
mexican,0,0,0,0,1,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
canada,0,0,0,0,0,0,0,0,1,0
,0,0,0,0,0,0,0,0,0,0
various african things,0,0,0,0,1,0,0,0,0,0
jew,0,0,0,0,1,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
fraternizing enemy,0,0,0,0,0,1,0,0,0,0
trump campaign fundraising,0,0,0,0,0,0,1,0,0,0
burger n chinese potatoes,0,0,0,0,1,0,0,0,0,0
happy new month,0,0,0,0,0,0,0,0,0,0
chinese fub,0,0,0,0,1,0,0,0,0,0
saving dumbass running gas,0,1,0,0,0,0,0,0,0,0
ouch x,0,0,0,0,0,0,0,0,0,0
denver,0,0,0,0,0,0,0,0,1,0
gay,1,0,0,0,0,0,0,0,0,0
theft,0,0,0,0,0,1,0,0,0,0
miami trip air bnb,0,0,0,0,0,0,0,0,1,0
mexican belt men certain color,0,0,0,0,1,0,0,0,0,0
thank speaking pro trump event great job,0,0,0,0,0,0,1,0,0,0
greedy government,0,0,0,0,0,0,1,0,0,0
september rent,0,0,0,0,0,0,0,1,0,0
canadians,0,0,0,0,1,0,0,0,0,0
pouchwer,0,0,0,0,0,0,0,0,0,0
casino,0,0,0,1,0,0,0,0,0,0
florida,0,0,0,0,0,0,0,0,1,0
ouch,0,0,0,0,0,0,0,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
brazilian educational system greenwich,0,0,0,0,1,0,0,0,0,0
amazing daughter,0,0,0,0,0,0,0,1,0,0
best daughter ever,0,0,0,0,0,0,0,1,0,0
georgia florida,0,0,0,0,0,0,0,0,1,0
nurse sue,0,0,1,0,0,0,0,0,0,0
ur gay,1,0,0,0,0,0,0,0,0,0
rocket_popsicle,0,0,0,0,0,0,0,0,0,0
real attack dead,0,0,0,0,0,1,0,0,0,0
sexual pleasure,0,1,0,0,0,0,0,0,0,0
uber portland hillsboro,0,0,0,0,0,0,0,0,1,0
dallas,0,0,0,0,0,0,0,0,1,0
florida property,0,0,0,0,0,0,0,0,1,0
various things switzerland,0,0,0,0,0,0,0,0,1,0
old gay time,1,0,0,0,0,0,0,0,0,0
penis,0,1,0,0,0,0,0,0,0,0
ur gay,1,0,0,0,0,0,0,0,0,0
michelle obama undying love,0,0,0,0,0,0,1,0,0,0
poker winnings,0,0,0,1,0,0,0,0,0,0
queer platonic love,1,0,0,0,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
sexual pleasure,0,1,0,0,0,0,0,0,0,0
casino debt,0,0,0,1,0,0,0,0,0,0
cancer treatment,0,0,1,0,0,0,0,0,0,0
hook,0,1,0,0,0,0,0,0,0,0
borderline criminal insurance payment,0,0,0,0,0,1,0,0,0,0
frisbee jerseys blackmail,0,0,0,0,0,1,0,0,0,0
black beauty,0,0,0,0,1,0,0,0,0,0
russian shakespeare,0,0,0,0,0,1,0,0,0,0
nig sauce,0,0,0,0,1,0,0,0,0,0
taking care husband,0,0,0,0,0,0,0,1,0,0
fuk baby,0,1,0,0,0,0,0,0,0,0
ouch,0,0,0,0,0,0,0,0,0,0
send large dumbass love,0,1,0,0,0,0,0,0,0,0
love song,0,0,0,0,0,0,0,0,0,0
flea medicine kitties,0,0,1,0,0,0,0,0,0,0
keep change,0,0,0,0,0,0,0,0,0,0
insomnia,0,0,1,0,0,0,0,0,0,0
lizard lesbians,1,0,0,0,0,0,0,0,0,0
crazy poor asians,0,0,0,0,1,0,0,0,0,0
gay shooz,1,0,0,0,0,0,0,0,0,0
loving daughter,0,0,0,0,0,0,0,1,0,0
baling outta jail,0,0,0,0,0,1,0,0,0,0
daughter,0,0,0,0,0,0,0,1,0,0
trump tower,0,0,0,0,0,0,1,0,0,0
surpassed drink limit sorry mom love,0,0,0,0,0,0,0,1,0,0
michelle obama,0,0,0,0,0,0,1,0,0,0
london,0,0,0,0,0,0,0,0,1,0
lesbian activités,1,0,0,0,0,0,0,0,0,0
florida,0,0,0,0,0,0,0,0,1,0
sick obsession mexicans,0,0,0,0,1,0,0,0,0,0
queer eye,1,0,0,0,0,0,0,0,0,0
adam utv poker money,0,0,0,1,0,0,0,0,0,0
husband stubborn,0,0,0,0,0,0,0,1,0,0
juuuuuul pods cuz ohios gay,1,0,0,0,0,0,0,0,0,0
bushy box,0,0,0,0,0,0,1,0,0,0
grams marijuana,0,0,0,1,0,0,0,0,0,0
insomnia ago sry took long,0,0,1,0,0,0,0,0,0,0
queer,1,0,0,0,0,0,0,0,0,0
spa treatment,0,0,1,0,0,0,0,0,0,0
annotated bible,0,0,0,0,1,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
bush war terror ploy destroy world powers eurasian subcontinent,0,0,0,0,0,0,1,0,0,0
uber asian descent,0,0,0,0,1,0,0,0,0,0
concealed weapons permit,0,0,0,0,0,1,0,0,0,0
thailand singapore,0,0,0,0,0,0,0,0,1,0
bet winnings,0,0,0,1,0,0,0,0,0,0
dagger,0,0,0,0,0,1,0,0,0,0
best daughter world,0,0,0,0,0,0,0,1,0,0
obamacare,0,0,0,0,0,0,1,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
queer,1,0,0,0,0,0,0,0,0,0
xl dildos pleasure,0,1,0,0,0,0,0,0,0,0
switzerland,0,0,0,0,0,0,0,0,1,0
white russians,0,0,0,0,1,0,0,0,0,0
indian accent,0,0,0,0,1,0,0,0,0,0
s dirty ransom give back daughter,0,0,0,0,0,0,0,1,0,0
best looking son tax,0,0,0,0,0,0,0,1,0,0
san francisco,0,0,0,0,0,0,0,0,1,0
beastman aids,0,0,1,0,0,0,0,0,0,0
fat asses,0,1,0,0,0,0,0,0,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
hook lexie,0,1,0,0,0,0,0,0,0,0
tell husband,0,0,0,0,0,0,0,1,0,0
über gay,1,0,0,0,0,0,0,0,0,0
ugly,0,0,0,0,0,0,0,0,0,0
diarrhea,0,0,1,0,0,0,0,0,0,0
hey,0,0,0,0,0,0,0,0,0,0
asian laundry mat,0,0,0,0,1,0,0,0,0,0
diarrhea,0,0,1,0,0,0,0,0,0,0
governors gala,0,0,0,0,0,0,1,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
total bunga,0,1,0,0,0,0,0,0,0,0
hey kevigan,0,0,0,0,0,0,0,0,0,0
black jack,0,0,0,0,1,0,0,0,0,0
michelle obama,0,0,0,0,0,0,1,0,0,0
yeah,0,0,0,0,0,0,0,0,0,0
ap thieves,0,0,0,0,0,1,0,0,0,0
donald j trump would jesus tax return,0,0,0,0,0,0,1,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
san diego trip,0,0,0,0,0,0,0,0,1,0
let hope daughter,0,0,0,0,0,0,0,1,0,0
activities fair virginia law democrats,0,0,0,0,0,0,1,0,0,0
ur husband bonus week,0,0,0,0,0,0,0,1,0,0
feeling personally attacked standup comedy night,0,0,0,0,0,1,0,0,0,0
paris milan,0,0,0,0,0,0,0,0,1,0
bet,0,0,0,1,0,0,0,0,0,0
future husband,0,0,0,0,0,0,0,1,0,0
physical therapy,0,0,1,0,0,0,0,0,0,0
july october phone sorry horrible daughter forgetful,0,0,0,0,0,0,0,1,0,0
project carnage destruction,0,0,0,0,0,1,0,0,0,0
aids relief,0,0,1,0,0,0,0,0,0,0
wifi gay,1,0,0,0,0,0,0,0,0,0
famous obama,0,0,0,0,0,0,1,0,0,0
happy new year hope enjoy day dedicated,0,0,0,0,0,0,0,0,0,0
use money condoms,0,1,0,0,0,0,0,0,0,0
ward welden bible club,0,0,0,0,1,0,0,0,0,0
u sexi,0,1,0,0,0,0,0,0,0,0
health insurance,0,0,1,0,0,0,0,0,0,0
divorce papers ll get money soon,0,0,0,0,0,0,0,1,0,0
poker splash,0,0,0,1,0,0,0,0,0,0
beast mode,0,1,0,0,0,0,0,0,0,0
bet,0,0,0,1,0,0,0,0,0,0
son chothes,0,0,0,0,0,0,0,1,0,0
sexual favours,0,1,0,0,0,0,0,0,0,0
cancer treatment,0,0,1,0,0,0,0,0,0,0
stop buying food,0,0,0,0,0,0,0,0,0,0
blessed day son,0,0,0,0,0,0,0,1,0,0
fix ugly,0,0,0,0,0,0,0,0,0,0
german tramps good,0,0,0,0,1,0,0,0,0,0
biggest kiss asses game,0,1,0,0,0,0,0,0,0,0
alaska room,0,0,0,0,0,0,0,0,1,0
starbucks therapy,0,0,1,0,0,0,0,0,0,0
san francisco,0,0,0,0,0,0,0,0,1,0
divorced mother,0,0,0,0,0,0,0,1,0,0
aids,0,0,1,0,0,0,0,0,0,0
politics,0,0,0,0,0,0,1,0,0,0
cincy rental unit,0,0,0,0,0,0,0,1,0,0
obama coffee,0,0,0,0,0,0,1,0,0,0
asian,0,0,0,0,1,0,0,0,0,0
ur gay,1,0,0,0,0,0,0,0,0,0
tigers blood,0,0,0,0,0,0,0,0,0,0
shoot forgot cancel laci camp week,0,0,0,0,0,0,0,0,0,0
debs gambling debt,0,0,0,1,0,0,0,0,0,0
indian tears,0,0,0,0,1,0,0,0,0,0
chinese immigrants,0,0,0,0,1,0,0,0,0,0
thx letting faint u,0,0,1,0,0,0,0,0,0,0
medicine,0,0,1,0,0,0,0,0,0,0
juul addiction therapy,0,0,1,0,0,0,0,0,0,0
fo da gangbang,0,1,0,0,0,0,0,0,0,0
pupper medicine,0,0,1,0,0,0,0,0,0,0
hangover curez,0,0,0,1,0,0,0,0,0,0
m still gay,1,0,0,0,0,0,0,0,0,0
husbands bad behavior,0,0,0,0,0,0,0,1,0,0
definitely something worry bryan mcgovern,0,0,0,0,0,0,1,0,0,0
hate new york state department health,0,0,0,0,0,0,1,0,0,0
florida,0,0,0,0,0,0,0,0,1,0
mcdonald trump,0,0,0,0,0,0,1,0,0,0
sexual contact,0,1,0,0,0,0,0,0,0,0
ur gorgeous husband bringing coffee,0,0,0,0,0,0,0,1,0,0
dumbass u still owe jacket asswipe,0,1,0,0,0,0,0,0,0,0
san francisco bocce,0,0,0,0,0,0,0,0,1,0
fuk u,0,1,0,0,0,0,0,0,0,0
vd medication assistance,0,0,1,0,0,0,0,0,0,0
ann arbor airbnb,0,0,0,0,0,0,0,0,1,0
divorce fee,0,0,0,0,0,0,0,1,0,0
doctor,0,0,1,0,0,0,0,0,0,0
captain jack spare no money,0,0,0,0,0,0,0,0,0,0
vegas,0,0,0,0,0,0,0,0,1,0
captains table,0,0,0,0,0,0,0,0,0,0
stringing blowjobs,0,1,0,0,0,0,0,0,0,0
pain suffering experience next months,0,0,1,0,0,0,0,0,0,0
gay know math let know enough,1,0,0,0,0,0,0,0,0,0
jewish conspiracy monthly dues,0,0,0,0,1,0,0,0,0,0
thx driving asses colorado gas money,0,1,0,0,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
blow,0,1,0,0,0,0,0,0,0,0
death fake id,0,0,0,0,0,1,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
hillary election loss,0,0,0,0,0,0,1,0,0,0
vancouver seattle part,0,0,0,0,0,0,0,0,1,0
gin gin gin gin gin,0,0,0,1,0,0,0,0,0,0
producing song iou,0,0,0,0,0,0,0,0,0,0
taylor swift democrat,0,0,0,0,0,0,1,0,0,0
uber hong kong,0,0,0,0,0,0,0,0,1,0
obama fan club fees,0,0,0,0,0,0,1,0,0,0
suture kit,0,0,1,0,0,0,0,0,0,0
hey stephen,0,0,0,0,0,0,0,0,0,0
payment best daughter ever,0,0,0,0,0,0,0,1,0,0
ouch,0,0,0,0,0,0,0,0,0,0
gambling problem,0,0,0,1,0,0,0,0,0,0
bill clinton,0,0,0,0,0,0,1,0,0,0
ski week austria payment split,0,0,0,0,0,0,0,0,1,0
father daughter copay,0,0,0,0,0,0,0,1,0,0
thank,0,0,0,0,0,0,0,0,0,0
stuff,0,0,0,0,0,0,0,0,0,0
dentist,0,0,1,0,0,0,0,0,0,0
african bush buggers,0,0,0,0,1,0,0,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
sexiness,0,1,0,0,0,0,0,0,0,0
poker losses blind f u,0,0,0,1,0,0,0,0,0,0
blackmail,0,0,0,0,0,1,0,0,0,0
gun raffle,0,0,0,0,0,1,0,0,0,0
bail money,0,0,0,0,0,1,0,0,0,0
san diegooooo,0,0,0,0,0,0,0,0,1,0
constipation proclamation,0,0,1,0,0,0,0,0,0,0
portland,0,0,0,0,0,0,0,0,1,0
hey,0,0,0,0,0,0,0,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
ty,0,0,0,0,0,0,0,0,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
dumbass,0,1,0,0,0,0,0,0,0,0
robbed,0,0,0,0,0,1,0,0,0,0
khabib hop fence like mexican,0,0,0,0,1,0,0,0,0,0
reversing offense,0,0,0,0,0,1,0,0,0,0
finland,0,0,0,0,0,0,0,0,1,0
gay boy,1,0,0,0,0,0,0,0,0,0
casino,0,0,0,1,0,0,0,0,0,0
mexican chubby boy,0,0,0,0,1,0,0,0,0,0
negotiate terrorists,0,0,0,0,0,1,0,0,0,0
air bnb tampa,0,0,0,0,0,0,0,0,1,0
ohio state,0,0,0,0,0,0,0,0,1,0
obama,0,0,0,0,0,0,1,0,0,0
butchers daughter,0,0,0,0,0,0,0,1,0,0
syphilis,0,0,1,0,0,0,0,0,0,0
gloryhole,0,1,0,0,0,0,0,0,0,0
father son bonding,0,0,0,0,0,0,0,1,0,0
get money government,0,0,0,0,0,0,1,0,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
indian dude drove us pretty dope,0,0,0,0,1,0,0,0,0,0
gay face,1,0,0,0,0,0,0,0,0,0
barrel thief,0,0,0,0,0,1,0,0,0,0
helping russia thing charity whatever put in trump white house thanks continued support donald trump send money back longer support campaign make america great again,0,0,0,0,0,0,1,0,0,0
bailing jail,0,0,0,0,0,1,0,0,0,0
drug trafficking,0,0,0,0,0,1,0,0,0,0
money used pay smuggling illegal contraband across state lines,0,0,0,1,0,1,0,0,0,0
f ck cancer,0,1,1,0,0,0,0,0,0,0
cream remember rash,0,0,1,0,0,0,0,0,0,0
thanks much mom,0,0,0,0,0,0,0,1,0,0
large coke jew,0,0,0,0,1,0,0,0,0,0
doctor,0,0,1,0,0,0,0,0,0,0
congrats nurse jessie shots,0,0,1,0,0,0,0,0,0,0
want divorce,0,0,0,0,0,0,0,1,0,0
putin,0,0,0,0,0,0,1,0,0,0
ive robbed big government,0,0,0,0,0,0,1,0,0,0
american ice,0,0,0,0,1,0,0,0,0,0
u gay,1,0,0,0,0,0,0,0,0,0
cruel unusual punishment,0,0,0,0,0,1,0,0,0,0
black people,0,0,0,0,1,0,0,0,0,0
criminal minds,0,0,0,0,0,1,0,0,0,0
runnimg broken ac online poker,0,0,0,1,0,0,0,0,0,0
asians,0,0,0,0,1,0,0,0,0,0
presidential dues,0,0,0,0,0,0,1,0,0,0
hi,0,0,0,0,0,0,0,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
scaffolding build trump wall,0,0,0,0,0,0,1,0,0,0
husband three kids thanks lol,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0,0,0,0,0,0
clinic,0,0,1,0,0,0,0,0,0,0
prescription,0,0,1,0,0,0,0,0,0,0
treatment,0,0,1,0,0,0,0,0,0,0
austria,0,0,0,0,0,0,0,0,1,0
cuban husbands,0,0,0,0,0,0,0,1,0,0
chinese owe life,0,0,0,0,1,0,0,0,0,0
lmfao dumbass,0,1,0,0,0,0,0,0,0,0
trashy republican,0,0,0,0,0,0,1,0,0,0
hey,0,0,0,0,0,0,0,0,0,0
ur gay,1,0,0,0,0,0,0,0,0,0
husband,0,0,0,0,0,0,0,1,0,0
best husband,0,0,0,0,0,0,0,1,0,0
pocket change,0,0,0,0,0,0,0,0,0,0
gay stuff public,1,0,0,0,0,0,0,0,0,0
weird sexual paraphernalia spencer marlee birthday,0,1,0,0,0,0,0,0,0,0
hi son give u coffee,0,0,0,0,0,0,0,1,0,0
strippers,0,1,0,0,0,0,0,0,0,0
bushy raging,0,0,0,0,0,0,1,0,0,0
somebody gon na get hurt,0,0,1,0,0,0,0,0,0,0
putin khabib,0,0,0,0,0,0,1,0,0,0
daughter,0,0,0,0,0,0,0,1,0,0
lesbian,1,0,0,0,0,0,0,0,0,0
eyelash therapy,0,0,1,0,0,0,0,0,0,0
necrotic ring killer,0,0,0,0,0,1,0,0,0,0
casino,0,0,0,1,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
think trump drinks dunkin donuts,0,0,0,0,0,0,1,0,0,0
ticket florida,0,0,0,0,0,0,0,0,1,0
best husband ever,0,0,0,0,0,0,0,1,0,0
even though gun broken,0,0,0,0,0,1,0,0,0,0
seattle,0,0,0,0,0,0,0,0,1,0
trump signs,0,0,0,0,0,0,1,0,0,0
abortion,0,0,1,0,0,0,0,0,0,0
husband told,0,0,0,0,0,0,0,1,0,0
m sorry ms jackson woo real n t mean make ya daughter cry apologize trillion times s ya,0,0,0,0,0,0,0,1,0,0
poker,0,0,0,1,0,0,0,0,0,0
husband see crush,0,0,0,0,0,0,0,1,0,0
best daughter ever,0,0,0,0,0,0,0,1,0,0
sdge bill,0,0,0,0,0,0,0,1,0,0
ireland,0,0,0,0,0,0,0,0,1,0
bush,0,0,0,0,0,0,1,0,0,0
cancer,0,0,1,0,0,0,0,0,0,0
years worth destruction,0,0,0,0,0,1,0,0,0,0
blowjobs,0,1,0,0,0,0,0,0,0,0
killing planet,0,0,0,0,0,1,0,0,0,0
pokemon stadium battle,0,0,0,0,0,0,0,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
trump,0,0,0,0,0,0,1,0,0,0
take back yo strippa venmo_dollar,0,0,0,0,0,0,0,0,0,0
killing momma,0,0,0,0,0,1,0,0,0,0
asian,0,0,0,0,1,0,0,0,0,0
stuffs assholes,0,1,0,0,0,0,0,1,0,0
massage therapy,0,0,1,0,0,0,0,0,0,0
extra small condoms,0,1,0,0,0,0,0,0,0,0
rocket_popsicle,0,0,0,0,0,0,0,0,0,0
allergy testing,0,0,1,0,0,0,0,0,0,0
sexual harrassment training,0,1,0,0,0,0,0,0,0,0
pasta dtla,0,0,0,0,0,0,0,0,1,0
big explosions guns,0,0,0,0,0,1,0,0,0,0
ur mom gay,1,0,0,0,0,0,0,0,0,0
bday strippers,0,1,0,0,0,0,0,0,0,0
dustin dumbass,0,1,0,0,0,0,0,0,0,0
husband,0,0,0,0,0,0,0,1,0,0
colonoscopy,0,0,1,0,0,0,0,0,0,0
liked movie daughter,0,0,0,0,0,0,0,1,0,0
irish pub,0,0,0,0,0,0,0,0,0,0
paying mom,0,0,0,0,0,0,0,1,0,0
donald trump jr fundraising,0,0,0,0,0,0,1,0,0,0
watched swallow eggplant whole bet bet,0,0,0,1,0,0,0,0,0,0
wreckless racing postcards,0,0,0,0,1,0,0,0,0,0
tower london,0,0,0,0,0,0,0,0,1,0
putting husband,0,0,0,0,0,0,0,1,0,0
mirage bet,0,0,0,1,0,0,0,0,0,0
made enemy,0,0,0,0,0,1,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
strippers drugs lot,0,1,0,1,0,0,0,0,0,0
japanese food,0,0,0,0,1,0,0,0,0,0
gay rights activist,1,0,0,0,0,0,0,0,0,0
mother daughter halloween dance,0,0,0,0,0,0,0,1,0,0
husband europe,0,0,0,0,0,0,0,1,0,0
fake id,0,0,0,0,0,1,0,0,0,0
mexican strippers,0,1,0,0,1,0,0,0,0,0
wine wine,0,0,0,1,0,0,0,0,0,0
throwing weapons celebration,0,0,0,0,0,1,0,0,0,0
nice south african man,0,0,0,0,1,0,0,0,0,0
brazilian,0,0,0,0,1,0,0,0,0,0
re assholes,0,1,0,0,0,0,0,0,0,0
mexican things,0,0,0,0,1,0,0,0,0,0
tears fears queers queers years years,1,0,0,0,0,0,0,0,0,0
